4;arms_factory;3046.00;13.03;1455.00;3.29;0
4;arms_factory;3044.00;14.35;1467.00;5.95;0
4;arms_factory;3041.00;13.10;1450.00;2.33;0
4;arms_factory;3055.00;10.23;1488.00;3.89;0
4;arms_factory;3058.00;10.40;1465.00;1.73;0
4;arms_factory;3052.00;10.60;1458.00;4.40;0
4;industrial_complex;3056.00;12.60;1474.00;0.78;0
4;industrial_complex;3046.00;12.15;1457.00;2.34;0
4;industrial_complex;3056.00;10.23;1493.00;0.18;0
4;industrial_complex;3059.00;9.90;1492.00;2.84;0
4;industrial_complex;3065.00;10.28;1474.00;5.50;0
4;industrial_complex;3063.00;11.03;1483.00;2.24;0
4;air_base;3056.00;10.23;1458.00;3.45;0
4;bunker;3042.00;13.15;1460.00;1.29;0
4;bunker;3046.00;11.68;1459.00;2.85;0
4;bunker;3051.00;13.78;1471.00;5.51;0
4;bunker;3066.00;10.10;1480.00;1.90;0
4;bunker;3055.00;13.03;1481.00;6.02;0
4;bunker;3042.00;13.75;1465.00;6.12;0
4;bunker;3061.00;10.57;1468.00;3.96;0
4;bunker;3049.00;11.55;1452.00;1.80;0
4;bunker;3058.00;10.30;1463.00;4.46;0
4;bunker;3059.00;10.03;1490.00;6.03;0
4;bunker;3068.00;9.75;1478.00;2.41;0
4;bunker;3065.00;10.48;1482.00;0.25;0
4;bunker;3056.00;10.18;1492.00;1.45;0
4;anti_air_building;3052.00;10.65;1456.00;4.47;0
4;anti_air_building;3041.00;13.40;1454.00;0.85;0
4;anti_air_building;3067.00;10.03;1491.00;3.52;0
4;synthetic_refinery;3053.00;10.25;1490.00;5.08;0
4;fuel_silo;3064.00;10.28;1477.00;2.92;0
4;radar_station;3055.00;13.25;1473.00;2.34;0
4;rocket_site;3045.00;13.60;1474.00;4.98;0
4;nuclear_reactor;3042.00;13.93;1456.00;6.19;0
6;arms_factory;2888.00;10.28;1542.00;1.73;0
6;arms_factory;2862.00;10.28;1535.00;4.40;0
6;arms_factory;2874.00;9.80;1533.00;0.78;0
6;arms_factory;2851.00;9.70;1539.00;2.34;0
6;arms_factory;2880.00;9.73;1537.00;0.18;0
6;arms_factory;2876.00;9.62;1542.00;2.84;0
6;industrial_complex;2858.00;9.70;1531.00;5.50;0
6;industrial_complex;2866.00;9.95;1540.00;2.24;0
6;industrial_complex;2858.00;10.20;1536.00;3.45;0
6;industrial_complex;2885.00;9.90;1542.00;1.29;0
6;industrial_complex;2857.00;9.80;1533.00;2.85;0
6;industrial_complex;2867.00;9.93;1536.00;5.51;0
6;air_base;2855.00;9.73;1538.00;1.90;0
6;naval_base;2870.00;9.53;1544.00;-2.55;8621
6;naval_base;2856.00;9.53;1544.00;-2.16;8621
6;naval_base;2846.00;9.55;1539.00;-2.68;8621
6;bunker;2871.00;9.70;1540.00;1.80;0
6;bunker;2861.00;9.95;1540.00;4.46;0
6;bunker;2871.00;9.80;1532.00;6.03;0
6;bunker;2849.00;9.70;1538.00;2.41;0
6;bunker;2861.00;9.70;1529.00;0.25;0
6;bunker;2885.00;9.90;1544.00;1.45;0
6;bunker;2887.00;10.15;1541.00;4.47;0
6;bunker;2885.00;9.78;1538.00;0.85;0
6;coastal_bunker;2847.00;9.60;1539.00;-2.68;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;coastal_bunker;2856.00;9.53;1544.00;-2.16;0
6;dockyard;2850.00;9.53;1541.00;-2.68;0
6;anti_air_building;2849.00;9.70;1535.00;1.96;0
6;anti_air_building;2872.00;9.70;1535.00;4.98;0
6;anti_air_building;2862.00;10.30;1537.00;6.19;0
6;synthetic_refinery;2887.00;9.75;1538.00;4.03;0
6;fuel_silo;2892.00;10.20;1538.00;0.41;0
6;radar_station;2872.00;9.70;1538.00;0.41;0
6;rocket_site;2856.00;9.98;1536.00;2.47;0
6;nuclear_reactor;2880.00;9.70;1544.00;5.14;0
7;arms_factory;2882.00;9.70;1575.00;0.78;0
7;arms_factory;2874.00;9.70;1554.00;2.34;0
7;arms_factory;2882.00;9.70;1572.00;0.18;0
7;arms_factory;2881.00;9.60;1559.00;2.84;0
7;arms_factory;2874.00;9.70;1556.00;5.50;0
7;arms_factory;2875.00;9.70;1558.00;2.24;0
7;industrial_complex;2879.00;9.55;1570.00;3.45;0
7;industrial_complex;2884.00;9.60;1560.00;1.29;0
7;industrial_complex;2886.00;9.60;1563.00;2.85;0
7;industrial_complex;2881.00;9.60;1563.00;5.51;0
7;industrial_complex;2879.00;9.68;1567.00;1.90;0
7;industrial_complex;2884.00;9.60;1558.00;6.02;0
7;air_base;2880.00;9.60;1556.00;6.12;0
7;naval_base;2879.00;9.50;1574.00;-1.77;2775
7;naval_base;2877.00;9.50;1565.00;-2.36;2775
7;naval_base;2873.00;9.50;1560.00;-2.16;2775
7;naval_base;2872.00;9.50;1552.00;-1.47;8621
7;bunker;2873.00;9.55;1553.00;2.41;0
7;bunker;2880.00;9.70;1565.00;0.25;0
7;bunker;2882.00;9.70;1573.00;1.45;0
7;bunker;2877.00;9.68;1559.00;4.47;0
7;bunker;2884.00;9.60;1559.00;0.85;0
7;coastal_bunker;2871.00;9.50;1553.00;-1.47;0
7;coastal_bunker;2878.00;9.50;1569.00;-2.36;0
7;coastal_bunker;2884.00;9.60;1577.00;-2.94;0
7;coastal_bunker;2873.00;9.55;1559.00;-2.16;0
7;dockyard;2882.00;9.55;1577.00;-2.94;0
7;anti_air_building;2879.00;9.68;1562.00;4.98;0
7;anti_air_building;2881.00;9.65;1565.00;6.19;0
7;anti_air_building;2882.00;9.60;1557.00;4.03;0
7;synthetic_refinery;2884.00;9.68;1555.00;0.41;0
7;fuel_silo;2872.00;9.57;1554.00;1.97;0
7;radar_station;2879.00;9.60;1568.00;4.45;0
7;rocket_site;2881.00;9.70;1572.00;5.14;0
7;nuclear_reactor;2882.00;9.70;1575.00;0.41;0
8;arms_factory;2901.00;10.90;1510.00;0.18;0
8;arms_factory;2904.00;10.80;1510.00;2.84;0
8;arms_factory;2900.00;11.00;1511.00;5.50;0
8;arms_factory;2903.00;10.85;1511.00;2.24;0
8;arms_factory;2899.00;11.25;1512.00;3.45;0
8;arms_factory;2902.00;10.95;1512.00;1.29;0
8;industrial_complex;2905.00;10.82;1512.00;2.85;0
8;industrial_complex;2900.00;11.18;1513.00;5.51;0
8;industrial_complex;2897.00;11.60;1514.00;1.90;0
8;industrial_complex;2900.00;11.25;1514.00;6.02;0
8;industrial_complex;2897.00;11.75;1515.00;6.12;0
8;industrial_complex;2901.00;11.15;1515.00;3.96;0
8;air_base;2899.00;11.53;1516.00;1.80;0
8;bunker;2899.00;11.60;1517.00;4.46;0
8;anti_air_building;2899.00;11.70;1518.00;6.03;0
8;anti_air_building;2900.00;10.80;1507.00;2.41;0
8;anti_air_building;2901.00;10.82;1508.00;0.25;0
8;synthetic_refinery;2899.00;10.80;1509.00;1.45;0
8;fuel_silo;2902.00;10.85;1509.00;4.47;0
8;radar_station;2901.00;11.07;1514.00;4.98;0
8;rocket_site;2898.00;11.15;1511.00;5.08;0
8;nuclear_reactor;2901.00;10.95;1511.00;2.92;0
9;arms_factory;3063.00;12.40;1523.00;5.50;0
9;arms_factory;3034.00;12.60;1500.00;2.24;0
9;arms_factory;3046.00;12.65;1513.00;3.45;0
9;arms_factory;3048.00;11.35;1521.00;1.29;0
9;arms_factory;3019.00;12.30;1518.00;2.85;0
9;arms_factory;3041.00;11.93;1518.00;5.51;0
9;industrial_complex;3017.00;12.43;1511.00;1.90;0
9;industrial_complex;3021.00;11.55;1523.00;6.02;0
9;industrial_complex;3042.00;10.40;1525.00;6.12;0
9;industrial_complex;3031.00;11.38;1518.00;3.96;0
9;industrial_complex;3033.00;10.75;1526.00;1.80;0
9;industrial_complex;3034.00;12.40;1511.00;4.46;0
9;air_base;3025.00;11.53;1521.00;6.03;0
9;bunker;3023.00;12.50;1512.00;2.41;0
9;bunker;3046.00;10.60;1522.00;0.25;0
9;bunker;3062.00;12.43;1525.00;1.45;0
9;bunker;3043.00;12.70;1508.00;4.47;0
9;bunker;3024.00;13.90;1503.00;0.85;0
9;bunker;3035.00;12.25;1505.00;3.52;0
9;bunker;3020.00;13.88;1506.00;5.08;0
9;bunker;3020.00;12.20;1520.00;2.92;0
9;bunker;3028.00;10.90;1523.00;5.58;0
9;bunker;3036.00;11.20;1526.00;1.96;0
9;bunker;3023.00;12.70;1516.00;4.98;0
9;bunker;3054.00;10.85;1523.00;6.19;0
9;bunker;3047.00;11.12;1529.00;4.03;0
9;bunker;3058.00;12.70;1515.00;0.41;0
9;anti_air_building;3018.00;12.07;1519.00;1.97;0
9;anti_air_building;3044.00;12.70;1509.00;4.63;0
9;anti_air_building;3034.00;12.00;1515.00;2.47;0
9;synthetic_refinery;3028.00;10.75;1524.00;5.14;0
9;fuel_silo;3028.00;12.20;1515.00;0.41;0
9;radar_station;3038.00;12.35;1515.00;1.82;0
9;rocket_site;3043.00;12.32;1516.00;2.48;0
9;nuclear_reactor;3039.00;11.15;1530.00;5.14;0
12;arms_factory;3201.00;10.32;1654.00;1.90;0
12;arms_factory;3204.00;10.38;1654.00;6.02;0
12;arms_factory;3207.00;10.30;1654.00;6.12;0
12;arms_factory;3211.00;9.80;1654.00;3.96;0
12;arms_factory;3197.00;10.30;1655.00;1.80;0
12;arms_factory;3200.00;10.35;1655.00;4.46;0
12;industrial_complex;3203.00;10.30;1655.00;6.03;0
12;industrial_complex;3207.00;10.35;1655.00;2.41;0
12;industrial_complex;3195.00;10.30;1656.00;0.25;0
12;industrial_complex;3198.00;10.32;1656.00;1.45;0
12;industrial_complex;3201.00;10.32;1656.00;4.47;0
12;industrial_complex;3205.00;10.40;1656.00;0.85;0
12;air_base;3194.00;10.30;1657.00;3.52;0
12;naval_base;3180.00;9.60;1666.00;-2.36;1885
12;naval_base;3186.00;9.50;1681.00;-1.57;1885
12;naval_base;3187.00;9.57;1671.00;-1.82;1885
12;bunker;3229.00;10.30;1667.00;1.96;0
12;bunker;3236.00;9.90;1642.00;4.98;0
12;bunker;3198.00;10.30;1684.00;6.19;0
12;bunker;3222.00;10.15;1648.00;4.03;0
12;bunker;3213.00;10.60;1668.00;0.41;0
12;bunker;3195.00;10.30;1673.00;1.97;0
12;bunker;3187.00;9.53;1680.00;4.63;0
12;bunker;3204.00;10.23;1651.00;2.47;0
12;bunker;3239.00;9.88;1658.00;5.14;0
12;bunker;3213.00;10.30;1680.00;0.41;0
12;bunker;3241.00;9.88;1655.00;4.54;0
12;bunker;3220.00;10.40;1663.00;0.92;0
12;bunker;3188.00;10.15;1667.00;2.48;0
12;bunker;3239.00;9.80;1667.00;5.14;0
12;bunker;3209.00;9.80;1660.00;2.98;0
12;bunker;3223.00;10.40;1655.00;4.19;0
12;bunker;3199.00;10.40;1667.00;0.92;0
12;bunker;3219.00;10.50;1668.00;3.59;0
12;bunker;3221.00;10.25;1638.00;6.25;0
12;coastal_bunker;3180.00;9.60;1666.00;-2.36;0
12;coastal_bunker;3186.00;9.50;1681.00;-1.57;0
12;coastal_bunker;3187.00;9.57;1671.00;-1.82;0
12;dockyard;3187.00;9.50;1674.00;-1.82;0
12;anti_air_building;3233.00;9.85;1674.00;2.54;0
12;anti_air_building;3224.00;10.40;1675.00;4.10;0
12;anti_air_building;3228.00;10.12;1675.00;0.48;0
12;synthetic_refinery;3231.00;10.20;1675.00;3.15;0
12;fuel_silo;3234.00;9.85;1675.00;6.16;0
12;radar_station;3214.00;10.55;1663.00;0.83;0
12;rocket_site;3233.00;10.10;1676.00;1.59;0
12;nuclear_reactor;3226.00;10.40;1677.00;3.15;0
13;arms_factory;3212.00;10.40;1713.00;6.12;0
13;arms_factory;3206.00;10.30;1709.00;3.96;0
13;arms_factory;3188.00;9.95;1712.00;1.80;0
13;arms_factory;3198.00;9.85;1716.00;4.46;0
13;arms_factory;3177.00;9.70;1713.00;6.03;0
13;arms_factory;3177.00;9.70;1707.00;2.41;0
13;industrial_complex;3191.00;10.10;1691.00;0.25;0
13;industrial_complex;3158.00;9.68;1711.00;1.45;0
13;industrial_complex;3182.00;9.70;1701.00;4.47;0
13;industrial_complex;3204.00;9.82;1698.00;0.85;0
13;industrial_complex;3199.00;9.88;1694.00;3.52;0
13;industrial_complex;3155.00;9.70;1700.00;5.08;0
13;air_base;3205.00;10.30;1713.00;2.92;0
13;naval_base;3188.00;9.50;1699.00;-0.59;1885
13;naval_base;3161.00;9.55;1702.00;-4.47;1885
13;naval_base;3188.00;9.50;1694.00;-1.37;1885
13;naval_base;3220.00;9.55;1724.00;-3.34;1434
13;naval_base;3173.00;9.50;1712.00;-1.82;1660
13;naval_base;3160.00;9.57;1708.00;0.46;1885
13;naval_base;3201.00;9.55;1723.00;-2.36;1660
13;naval_base;3172.00;9.50;1710.00;-2.21;1660
13;naval_base;3191.00;9.55;1722.00;-2.90;1660
13;bunker;3203.00;9.75;1693.00;5.14;0
13;bunker;3183.00;9.70;1714.00;0.41;0
13;bunker;3200.00;9.75;1715.00;4.54;0
13;bunker;3187.00;9.82;1701.00;0.92;0
13;bunker;3215.00;9.70;1724.00;2.48;0
13;bunker;3183.00;9.70;1705.00;5.14;0
13;bunker;3167.00;9.55;1700.00;2.98;0
13;bunker;3196.00;9.68;1720.00;4.19;0
13;bunker;3157.00;9.68;1710.00;0.92;0
13;bunker;3205.00;10.23;1703.00;3.59;0
13;bunker;3207.00;9.90;1716.00;6.25;0
13;bunker;3192.00;10.20;1692.00;2.64;0
13;bunker;3205.00;9.68;1721.00;5.65;0
13;bunker;3194.00;10.30;1708.00;2.04;0
13;coastal_bunker;3161.00;9.50;1708.00;0.46;0
13;coastal_bunker;3167.00;9.50;1703.00;-4.47;0
13;coastal_bunker;3173.00;9.50;1710.00;-2.21;0
13;coastal_bunker;3188.00;9.50;1693.00;-1.37;0
13;coastal_bunker;3210.00;9.60;1725.00;-3.34;0
13;coastal_bunker;3177.00;9.50;1697.00;-0.59;0
13;coastal_bunker;3172.00;9.50;1713.00;-1.82;0
13;coastal_bunker;3188.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3212.00;9.65;1725.00;-3.34;0
13;dockyard;3164.00;9.68;1701.00;-4.47;0
13;anti_air_building;3200.00;9.90;1692.00;0.99;0
13;anti_air_building;3160.00;9.70;1698.00;3.66;0
13;anti_air_building;3178.00;9.68;1712.00;0.04;0
13;synthetic_refinery;3204.00;10.30;1706.00;1.60;0
13;fuel_silo;3203.00;10.20;1702.00;5.72;0
13;radar_station;3186.00;9.70;1707.00;5.89;0
13;rocket_site;3199.00;10.03;1698.00;0.04;0
13;nuclear_reactor;3208.00;9.70;1720.00;4.17;0
14;arms_factory;2748.00;9.80;1481.00;1.80;0
14;arms_factory;2768.00;10.40;1478.00;4.46;0
14;arms_factory;2757.00;9.70;1474.00;6.03;0
14;arms_factory;2769.00;9.70;1469.00;2.41;0
14;arms_factory;2758.00;9.73;1475.00;0.25;0
14;arms_factory;2769.00;10.35;1480.00;1.45;0
14;industrial_complex;2752.00;10.07;1483.00;4.47;0
14;industrial_complex;2780.00;9.82;1484.00;0.85;0
14;industrial_complex;2757.00;9.73;1476.00;3.52;0
14;industrial_complex;2769.00;9.65;1472.00;5.08;0
14;industrial_complex;2761.00;10.55;1483.00;2.92;0
14;industrial_complex;2764.00;10.03;1484.00;5.58;0
14;air_base;2752.00;9.80;1478.00;1.96;0
14;naval_base;2732.00;9.50;1487.00;-0.98;4885
14;naval_base;2774.00;9.57;1488.00;-3.14;2871
14;naval_base;2760.00;9.55;1470.00;-0.32;8546
14;naval_base;2762.00;9.50;1467.00;-0.69;8546
14;naval_base;2757.00;9.68;1493.00;-4.04;2871
14;naval_base;2744.00;9.50;1475.00;-1.33;4885
14;naval_base;2768.00;9.50;1490.00;-3.14;2871
14;bunker;2751.00;9.75;1488.00;5.14;0
14;bunker;2747.00;9.70;1477.00;0.41;0
14;bunker;2740.00;9.55;1481.00;4.54;0
14;bunker;2774.00;9.70;1473.00;0.92;0
14;bunker;2756.00;10.50;1484.00;2.48;0
14;bunker;2759.00;9.85;1475.00;5.14;0
14;bunker;2747.00;9.90;1486.00;2.98;0
14;bunker;2762.00;10.50;1483.00;4.19;0
14;bunker;2770.00;9.70;1487.00;0.92;0
14;bunker;2766.00;10.05;1473.00;3.59;0
14;coastal_bunker;2732.00;9.50;1488.00;-2.68;0
14;coastal_bunker;2776.00;9.50;1491.00;-3.14;0
14;coastal_bunker;2746.00;9.50;1491.00;-2.21;0
14;coastal_bunker;2765.00;9.50;1469.00;-0.69;0
14;coastal_bunker;2738.00;9.55;1479.00;-1.33;0
14;coastal_bunker;2757.00;9.50;1467.00;-0.32;0
14;coastal_bunker;2767.00;9.60;1488.00;-3.14;0
14;dockyard;2774.00;9.57;1488.00;-3.14;0
14;anti_air_building;2767.00;9.60;1470.00;3.15;0
14;anti_air_building;2744.00;9.60;1483.00;6.16;0
14;anti_air_building;2775.00;9.70;1475.00;1.09;0
14;synthetic_refinery;2748.00;9.85;1484.00;5.21;0
14;fuel_silo;2770.00;9.62;1471.00;1.59;0
14;radar_station;2758.00;10.53;1481.00;1.55;0
14;rocket_site;2748.00;9.90;1485.00;3.66;0
14;nuclear_reactor;2780.00;9.70;1477.00;0.04;0
15;arms_factory;2820.00;9.80;1503.00;6.03;0
15;arms_factory;2814.00;9.57;1505.00;2.41;0
15;arms_factory;2828.00;10.30;1496.00;0.25;0
15;arms_factory;2792.00;11.50;1494.00;1.45;0
15;arms_factory;2820.00;9.80;1505.00;4.47;0
15;arms_factory;2785.00;10.12;1494.00;0.85;0
15;industrial_complex;2830.00;10.30;1502.00;3.52;0
15;industrial_complex;2818.00;10.10;1492.00;5.08;0
15;industrial_complex;2823.00;9.73;1512.00;2.92;0
15;industrial_complex;2804.00;10.38;1493.00;5.58;0
15;industrial_complex;2817.00;9.62;1510.00;1.96;0
15;industrial_complex;2791.00;10.65;1499.00;4.98;0
15;air_base;2806.00;10.30;1491.00;6.19;0
15;naval_base;2782.00;9.50;1494.00;-2.16;2871
15;naval_base;2825.00;9.50;1517.00;-2.36;12389
15;naval_base;2814.00;9.50;1514.00;-3.39;12389
15;naval_base;2785.00;9.60;1510.00;-3.39;2847
15;naval_base;2794.00;9.55;1504.00;-3.39;2847
15;naval_base;2788.00;9.60;1504.00;-3.39;2847
15;naval_base;2806.00;9.55;1503.00;-2.90;2847
15;bunker;2786.00;9.73;1504.00;4.54;0
15;bunker;2782.00;9.62;1503.00;0.92;0
15;bunker;2815.00;10.05;1492.00;2.48;0
15;bunker;2823.00;9.80;1504.00;5.14;0
15;bunker;2830.00;9.80;1515.00;2.98;0
15;bunker;2808.00;10.35;1495.00;4.19;0
15;bunker;2828.00;9.80;1506.00;0.92;0
15;bunker;2797.00;10.55;1500.00;3.59;0
15;bunker;2812.00;9.88;1501.00;6.25;0
15;bunker;2783.00;9.93;1500.00;2.64;0
15;bunker;2815.00;9.57;1506.00;5.65;0
15;bunker;2791.00;11.18;1497.00;2.04;0
15;bunker;2820.00;10.05;1492.00;4.70;0
15;bunker;2798.00;11.48;1494.00;2.54;0
15;bunker;2806.00;10.43;1497.00;4.10;0
15;coastal_bunker;2801.00;9.53;1503.00;-3.39;0
15;coastal_bunker;2783.00;9.90;1489.00;-2.16;0
15;coastal_bunker;2778.00;9.50;1506.00;-1.57;0
15;coastal_bunker;2787.00;9.57;1505.00;-3.39;0
15;coastal_bunker;2809.00;9.57;1505.00;-2.90;0
15;coastal_bunker;2824.00;9.50;1516.00;-2.36;0
15;coastal_bunker;2808.00;9.50;1510.00;-1.57;0
15;dockyard;2827.00;9.53;1518.00;-2.36;0
15;anti_air_building;2826.00;10.10;1501.00;3.66;0
15;anti_air_building;2815.00;10.05;1492.00;0.04;0
15;anti_air_building;2824.00;9.80;1511.00;1.60;0
15;synthetic_refinery;2802.00;10.68;1492.00;5.72;0
15;fuel_silo;2814.00;9.65;1509.00;0.65;0
15;radar_station;2806.00;9.75;1501.00;2.54;0
15;rocket_site;2818.00;9.65;1508.00;4.17;0
15;nuclear_reactor;2812.00;10.20;1498.00;5.37;0
16;arms_factory;2837.00;9.80;1492.00;0.25;0
16;arms_factory;2855.00;9.80;1493.00;1.45;0
16;arms_factory;2839.00;9.80;1485.00;4.47;0
16;arms_factory;2851.00;9.80;1487.00;0.85;0
16;arms_factory;2857.00;9.78;1488.00;3.52;0
16;arms_factory;2838.00;9.80;1483.00;5.08;0
16;industrial_complex;2843.00;9.80;1487.00;2.92;0
16;industrial_complex;2826.00;10.00;1489.00;5.58;0
16;industrial_complex;2845.00;9.80;1493.00;1.96;0
16;industrial_complex;2840.00;9.80;1485.00;4.98;0
16;industrial_complex;2828.00;9.90;1485.00;6.19;0
16;industrial_complex;2849.00;9.70;1492.00;4.03;0
16;air_base;2839.00;9.80;1483.00;0.41;0
16;bunker;2835.00;9.80;1484.00;1.97;0
16;bunker;2849.00;9.75;1490.00;4.63;0
16;bunker;2857.00;9.75;1489.00;2.47;0
16;bunker;2839.00;9.80;1491.00;5.14;0
16;bunker;2822.00;9.98;1488.00;0.41;0
16;bunker;2849.00;9.75;1495.00;4.54;0
16;bunker;2840.00;9.80;1495.00;0.92;0
16;bunker;2836.00;9.80;1497.00;2.48;0
16;bunker;2841.00;9.80;1485.00;5.14;0
16;anti_air_building;2856.00;9.80;1491.00;2.98;0
16;anti_air_building;2844.00;9.70;1498.00;4.19;0
16;anti_air_building;2832.00;9.80;1486.00;0.92;0
16;synthetic_refinery;2834.00;9.80;1491.00;3.59;0
16;fuel_silo;2843.00;9.80;1495.00;6.25;0
16;radar_station;2839.00;9.80;1490.00;0.59;0
16;rocket_site;2841.00;9.80;1492.00;2.04;0
16;nuclear_reactor;2839.00;9.80;1500.00;4.70;0
17;arms_factory;2898.00;10.40;1482.00;4.47;0
17;arms_factory;2909.00;11.90;1476.00;0.85;0
17;arms_factory;2908.00;11.98;1468.00;3.52;0
17;arms_factory;2911.00;11.28;1463.00;5.08;0
17;arms_factory;2901.00;10.28;1464.00;2.92;0
